iteration,day_index,date,actual_customers,actual_revenue_entry,actual_revenue_consumables,actual_revenue_other,actual_total_revenue,actual_expenses_daily,actual_expenses_periodic,actual_total_expenses,daily_cashflow,cumulative_cashflow
2,558,2027-06-18,6,90,27,20,137,0,0,0,137,-139
2,559,2027-06-19,17,255,51,100,406,0,0,0,406,267
2,560,2027-06-20,11,165,36,120,321,0,300,300,21,288
2,561,2027-06-21,2,30,3,0,33,0,0,0,33,321
2,562,2027-06-22,6,90,30,20,140,0,0,0,140,461
2,563,2027-06-23,6,90,36,40,166,0,0,0,166,627
2,564,2027-06-24,12,180,48,60,288,0,0,0,288,915
2,565,2027-06-25,17,255,78,260,593,0,0,0,593,1508
2,566,2027-06-26,19,285,36,240,561,0,0,0,561,2069
2,567,2027-06-27,6,90,6,20,116,0,300,300,-184,1885
2,568,2027-06-28,13,195,42,100,337,0,0,0,337,2222
2,569,2027-06-29,8,120,33,0,153,0,0,0,153,2375
2,570,2027-06-30,4,60,12,40,112,0,0,0,112,2487
2,571,2027-07-01,19,285,63,140,488,0,6000,6000,-5512,-3025
2,572,2027-07-02,12,180,27,0,207,0,0,0,207,-2818
2,573,2027-07-03,20,300,54,80,434,0,0,0,434,-2384
2,574,2027-07-04,12,180,33,140,353,0,300,300,53,-2331
2,575,2027-07-05,14,210,36,120,366,0,0,0,366,-1965
2,576,2027-07-06,14,210,30,100,340,0,0,0,340,-1625
2,577,2027-07-07,16,240,72,220,532,0,0,0,532,-1093
2,578,2027-07-08,11,165,54,60,279,0,0,0,279,-814
2,579,2027-07-09,15,225,30,200,455,0,0,0,455,-359
2,580,2027-07-10,21,315,69,80,464,0,0,0,464,105
2,581,2027-07-11,10,150,24,0,174,0,300,300,-126,-21
2,582,2027-07-12,14,210,42,100,352,0,0,0,352,331
2,583,2027-07-13,14,210,30,100,340,0,0,0,340,671
2,584,2027-07-14,12,180,36,100,316,0,0,0,316,987
2,585,2027-07-15,8,120,39,100,259,0,0,0,259,1246
2,586,2027-07-16,7,105,18,80,203,0,0,0,203,1449
2,587,2027-07-17,17,255,66,120,441,0,0,0,441,1890
2,588,2027-07-18,4,60,12,0,72,0,300,300,-228,1662
2,589,2027-07-19,7,105,30,20,155,0,0,0,155,1817
2,590,2027-07-20,2,30,6,20,56,0,0,0,56,1873
2,591,2027-07-21,6,90,12,40,142,0,0,0,142,2015
2,592,2027-07-22,9,135,33,20,188,0,0,0,188,2203
2,593,2027-07-23,17,255,66,160,481,0,0,0,481,2684
2,594,2027-07-24,16,240,24,80,344,0,0,0,344,3028
2,595,2027-07-25,9,135,54,0,189,0,300,300,-111,2917
2,596,2027-07-26,5,75,9,100,184,0,0,0,184,3101
2,597,2027-07-27,8,120,21,100,241,0,0,0,241,3342
2,598,2027-07-28,10,150,24,100,274,0,0,0,274,3616
2,599,2027-07-29,19,285,90,100,475,0,0,0,475,4091
2,600,2027-07-30,21,315,75,280,670,0,0,0,670,4761
2,601,2027-07-31,16,240,69,100,409,0,0,0,409,5170
2,602,2027-08-01,12,180,36,100,316,0,6300,6300,-5984,-814
2,603,2027-08-02,12,180,33,200,413,0,0,0,413,-401
2,604,2027-08-03,8,120,30,60,210,0,0,0,210,-191
2,605,2027-08-04,17,255,51,180,486,0,0,0,486,295
2,606,2027-08-05,13,195,54,20,269,0,0,0,269,564
2,607,2027-08-06,22,330,51,240,621,0,0,0,621,1185
2,608,2027-08-07,17,255,51,160,466,0,0,0,466,1651
2,609,2027-08-08,10,150,18,80,248,0,300,300,-52,1599
2,610,2027-08-09,11,165,27,0,192,0,0,0,192,1791
2,611,2027-08-10,6,90,18,0,108,0,0,0,108,1899
2,612,2027-08-11,16,240,36,40,316,0,0,0,316,2215
2,613,2027-08-12,13,195,36,80,311,0,0,0,311,2526
2,614,2027-08-13,17,255,66,60,381,0,0,0,381,2907
2,615,2027-08-14,19,285,54,80,419,0,0,0,419,3326
2,616,2027-08-15,8,120,18,0,138,0,300,300,-162,3164
2,617,2027-08-16,11,165,24,80,269,0,0,0,269,3433
2,618,2027-08-17,13,195,54,20,269,0,0,0,269,3702
2,619,2027-08-18,12,180,27,60,267,0,0,0,267,3969
2,620,2027-08-19,12,180,21,100,301,0,0,0,301,4270
2,621,2027-08-20,17,255,72,100,427,0,0,0,427,4697
2,622,2027-08-21,21,315,66,100,481,0,0,0,481,5178
2,623,2027-08-22,10,150,36,40,226,0,300,300,-74,5104
2,624,2027-08-23,15,225,33,60,318,0,0,0,318,5422
2,625,2027-08-24,10,150,21,60,231,0,0,0,231,5653
2,626,2027-08-25,16,240,48,80,368,0,0,0,368,6021
2,627,2027-08-26,18,270,51,60,381,0,0,0,381,6402
2,628,2027-08-27,15,225,42,100,367,0,0,0,367,6769
2,629,2027-08-28,19,285,63,160,508,0,0,0,508,7277
2,630,2027-08-29,19,285,57,100,442,0,300,300,142,7419
2,631,2027-08-30,4,60,18,0,78,0,0,0,78,7497
2,632,2027-08-31,3,45,3,0,48,0,0,0,48,7545
2,633,2027-09-01,5,75,15,20,110,0,6000,6000,-5890,1655
2,634,2027-09-02,6,90,12,0,102,0,0,0,102,1757
2,635,2027-09-03,5,75,15,20,110,0,0,0,110,1867
2,636,2027-09-04,10,150,36,60,246,0,0,0,246,2113
2,637,2027-09-05,11,165,30,20,215,0,300,300,-85,2028
2,638,2027-09-06,8,120,18,60,198,0,0,0,198,2226
2,639,2027-09-07,10,150,39,0,189,0,0,0,189,2415
2,640,2027-09-08,8,120,36,80,236,0,0,0,236,2651
2,641,2027-09-09,0,0,0,0,0,0,0,0,0,2651
2,642,2027-09-10,11,165,24,80,269,0,0,0,269,2920
2,643,2027-09-11,6,90,9,0,99,0,0,0,99,3019
2,644,2027-09-12,12,180,54,80,314,0,300,300,14,3033
2,645,2027-09-13,4,60,12,40,112,0,0,0,112,3145
2,646,2027-09-14,6,90,15,40,145,0,0,0,145,3290
2,647,2027-09-15,7,105,15,20,140,0,0,0,140,3430
2,648,2027-09-16,11,165,27,20,212,0,0,0,212,3642
2,649,2027-09-17,9,135,9,0,144,0,0,0,144,3786
2,650,2027-09-18,13,195,36,60,291,0,0,0,291,4077
2,651,2027-09-19,16,240,51,40,331,0,300,300,31,4108
2,652,2027-09-20,7,105,12,60,177,0,0,0,177,4285
2,653,2027-09-21,9,135,24,60,219,0,0,0,219,4504
2,654,2027-09-22,16,240,72,140,452,0,0,0,452,4956
2,655,2027-09-23,8,120,33,20,173,0,0,0,173,5129
2,656,2027-09-24,16,240,48,220,508,0,0,0,508,5637
2,657,2027-09-25,22,330,63,120,513,0,0,0,513,6150
2,658,2027-09-26,15,225,36,180,441,0,300,300,141,6291
2,659,2027-09-27,8,120,24,20,164,0,0,0,164,6455
2,660,2027-09-28,12,180,39,80,299,0,0,0,299,6754
2,661,2027-09-29,13,195,39,0,234,0,0,0,234,6988
2,662,2027-09-30,10,150,24,120,294,0,0,0,294,7282
2,663,2027-10-01,15,225,42,100,367,0,6000,6000,-5633,1649
2,664,2027-10-02,13,195,33,100,328,0,0,0,328,1977
2,665,2027-10-03,10,150,21,20,191,0,300,300,-109,1868
2,666,2027-10-04,8,120,21,60,201,0,0,0,201,2069
2,667,2027-10-05,12,180,51,180,411,0,0,0,411,2480
2,668,2027-10-06,15,225,57,280,562,0,0,0,562,3042
2,669,2027-10-07,16,240,63,60,363,0,0,0,363,3405
2,670,2027-10-08,14,210,27,60,297,0,0,0,297,3702
2,671,2027-10-09,15,225,51,120,396,0,0,0,396,4098
2,672,2027-10-10,8,120,15,100,235,0,300,300,-65,4033
2,673,2027-10-11,7,105,18,0,123,0,0,0,123,4156
2,674,2027-10-12,7,105,18,20,143,0,0,0,143,4299
2,675,2027-10-13,9,135,12,20,167,0,0,0,167,4466
2,676,2027-10-14,15,225,24,140,389,0,0,0,389,4855
2,677,2027-10-15,10,150,27,240,417,0,0,0,417,5272
2,678,2027-10-16,3,45,3,0,48,0,0,0,48,5320
2,679,2027-10-17,20,300,66,60,426,0,300,300,126,5446
2,680,2027-10-18,5,75,9,60,144,0,0,0,144,5590
2,681,2027-10-19,5,75,12,0,87,0,0,0,87,5677
2,682,2027-10-20,5,75,18,0,93,0,0,0,93,5770
2,683,2027-10-21,17,255,69,20,344,0,0,0,344,6114
2,684,2027-10-22,12,180,30,40,250,0,0,0,250,6364
2,685,2027-10-23,17,255,45,20,320,0,0,0,320,6684
2,686,2027-10-24,11,165,33,80,278,0,300,300,-22,6662
2,687,2027-10-25,2,30,6,0,36,0,0,0,36,6698
2,688,2027-10-26,13,195,24,20,239,0,0,0,239,6937
2,689,2027-10-27,7,105,12,60,177,0,0,0,177,7114
2,690,2027-10-28,10,150,21,80,251,0,0,0,251,7365
2,691,2027-10-29,16,240,45,100,385,0,0,0,385,7750
2,692,2027-10-30,11,165,66,80,311,0,0,0,311,8061
2,693,2027-10-31,13,195,18,60,273,0,300,300,-27,8034
2,694,2027-11-01,14,210,57,140,407,0,6000,6000,-5593,2441
2,695,2027-11-02,7,105,15,80,200,0,0,0,200,2641
2,696,2027-11-03,6,90,12,20,122,0,0,0,122,2763
2,697,2027-11-04,8,120,12,120,252,0,0,0,252,3015
2,698,2027-11-05,11,165,48,120,333,0,0,0,333,3348
2,699,2027-11-06,12,180,51,60,291,0,0,0,291,3639
2,700,2027-11-07,8,120,21,120,261,0,300,300,-39,3600
2,701,2027-11-08,5,75,12,0,87,0,0,0,87,3687
2,702,2027-11-09,9,135,27,40,202,0,0,0,202,3889
2,703,2027-11-10,12,180,24,40,244,0,0,0,244,4133
2,704,2027-11-11,15,225,42,20,287,0,0,0,287,4420
2,705,2027-11-12,15,225,39,80,344,0,0,0,344,4764
2,706,2027-11-13,14,210,51,20,281,0,0,0,281,5045
2,707,2027-11-14,7,105,15,80,200,0,300,300,-100,4945
2,708,2027-11-15,8,120,18,20,158,0,0,0,158,5103
2,709,2027-11-16,7,105,27,20,152,0,0,0,152,5255
2,710,2027-11-17,12,180,21,60,261,0,0,0,261,5516
2,711,2027-11-18,13,195,42,60,297,0,0,0,297,5813
2,712,2027-11-19,14,210,27,60,297,0,0,0,297,6110
2,713,2027-11-20,7,105,15,60,180,0,0,0,180,6290
2,714,2027-11-21,11,165,27,140,332,0,300,300,32,6322
2,715,2027-11-22,7,105,21,20,146,0,0,0,146,6468
2,716,2027-11-23,12,180,33,60,273,0,0,0,273,6741
2,717,2027-11-24,12,180,33,0,213,0,0,0,213,6954
2,718,2027-11-25,14,210,57,120,387,0,0,0,387,7341
2,719,2027-11-26,17,255,45,60,360,0,0,0,360,7701
2,720,2027-11-27,10,150,39,40,229,0,0,0,229,7930
2,721,2027-11-28,15,225,48,0,273,0,300,300,-27,7903
2,722,2027-11-29,10,150,33,20,203,0,0,0,203,8106
2,723,2027-11-30,5,75,18,20,113,0,0,0,113,8219
2,724,2027-12-01,8,120,51,0,171,0,6000,6000,-5829,2390
2,725,2027-12-02,10,150,21,140,311,0,0,0,311,2701
2,726,2027-12-03,13,195,48,160,403,0,0,0,403,3104
2,727,2027-12-04,21,315,57,80,452,0,0,0,452,3556
2,728,2027-12-05,16,240,36,180,456,0,300,300,156,3712
2,729,2027-12-06,5,75,9,60,144,0,0,0,144,3856
2,730,2027-12-07,10,150,21,20,191,0,0,0,191,4047
2,731,2027-12-08,10,150,33,20,203,0,0,0,203,4250
2,732,2027-12-09,7,105,18,0,123,0,0,0,123,4373
2,733,2027-12-10,19,285,60,140,485,0,0,0,485,4858
2,734,2027-12-11,11,165,18,60,243,0,0,0,243,5101
2,735,2027-12-12,11,165,39,0,204,0,300,300,-96,5005
2,736,2027-12-13,8,120,12,40,172,0,0,0,172,5177
2,737,2027-12-14,13,195,24,100,319,0,0,0,319,5496
2,738,2027-12-15,14,210,45,80,335,0,0,0,335,5831
2,739,2027-12-16,12,180,45,40,265,0,0,0,265,6096
2,740,2027-12-17,12,180,18,0,198,0,0,0,198,6294
2,741,2027-12-18,8,120,27,80,227,0,0,0,227,6521
2,742,2027-12-19,13,195,45,20,260,0,300,300,-40,6481
2,743,2027-12-20,11,165,42,0,207,0,0,0,207,6688
2,744,2027-12-21,14,210,36,40,286,0,0,0,286,6974
2,745,2027-12-22,19,285,75,80,440,0,0,0,440,7414
2,746,2027-12-23,22,330,72,120,522,0,0,0,522,7936
2,747,2027-12-24,22,330,60,40,430,0,0,0,430,8366
2,748,2027-12-25,30,450,105,200,755,0,0,0,755,9121
2,749,2027-12-26,17,255,51,180,486,0,300,300,186,9307
2,750,2027-12-27,14,210,48,80,338,0,0,0,338,9645
2,751,2027-12-28,11,165,51,120,336,0,0,0,336,9981
2,752,2027-12-29,19,285,57,100,442,0,0,0,442,10423
2,753,2027-12-30,15,225,51,100,376,0,0,0,376,10799
2,754,2027-12-31,28,420,126,120,666,0,0,0,666,11465
2,755,2028-01-01,17,255,48,0,303,0,13000,13000,-12697,-1232
2,756,2028-01-02,14,210,36,40,286,0,300,300,-14,-1246
2,757,2028-01-03,3,45,3,0,48,0,0,0,48,-1198
2,758,2028-01-04,5,75,18,40,133,0,0,0,133,-1065
2,759,2028-01-05,17,255,48,100,403,0,0,0,403,-662
2,760,2028-01-06,17,255,69,60,384,0,0,0,384,-278
2,761,2028-01-07,16,240,54,60,354,0,0,0,354,76
2,762,2028-01-08,15,225,57,120,402,0,0,0,402,478
2,763,2028-01-09,5,75,6,60,141,0,300,300,-159,319
2,764,2028-01-10,9,135,18,20,173,0,0,0,173,492
2,765,2028-01-11,2,30,3,20,53,0,0,0,53,545
2,766,2028-01-12,11,165,18,80,263,0,0,0,263,808
2,767,2028-01-13,8,120,24,20,164,0,0,0,164,972
2,768,2028-01-14,7,105,30,20,155,0,0,0,155,1127
2,769,2028-01-15,15,225,45,40,310,0,0,0,310,1437
2,770,2028-01-16,11,165,51,20,236,0,300,300,-64,1373
2,771,2028-01-17,3,45,6,20,71,0,0,0,71,1444
2,772,2028-01-18,11,165,36,60,261,0,0,0,261,1705
2,773,2028-01-19,11,165,36,40,241,0,0,0,241,1946
2,774,2028-01-20,9,135,36,20,191,0,0,0,191,2137
2,775,2028-01-21,4,60,12,0,72,0,0,0,72,2209
2,776,2028-01-22,11,165,33,40,238,0,0,0,238,2447
2,777,2028-01-23,12,180,36,0,216,0,300,300,-84,2363
2,778,2028-01-24,3,45,9,0,54,0,0,0,54,2417
2,779,2028-01-25,11,165,39,20,224,0,0,0,224,2641
2,780,2028-01-26,18,270,51,180,501,0,0,0,501,3142
2,781,2028-01-27,10,150,33,40,223,0,0,0,223,3365
2,782,2028-01-28,15,225,42,80,347,0,0,0,347,3712
2,783,2028-01-29,18,270,48,100,418,0,0,0,418,4130
2,784,2028-01-30,15,225,36,60,321,0,300,300,21,4151
2,785,2028-01-31,9,135,39,80,254,0,0,0,254,4405
2,786,2028-02-01,5,75,12,20,107,0,6000,6000,-5893,-1488
2,787,2028-02-02,8,120,12,80,212,0,0,0,212,-1276
2,788,2028-02-03,12,180,39,40,259,0,0,0,259,-1017
2,789,2028-02-04,12,180,36,40,256,0,0,0,256,-761
2,790,2028-02-05,15,225,54,60,339,0,0,0,339,-422
2,791,2028-02-06,12,180,42,20,242,0,300,300,-58,-480
2,792,2028-02-07,13,195,51,100,346,0,0,0,346,-134
2,793,2028-02-08,26,390,123,140,653,0,0,0,653,519
2,794,2028-02-09,24,360,66,140,566,0,0,0,566,1085
2,795,2028-02-10,25,375,93,220,688,0,0,0,688,1773
2,796,2028-02-11,36,540,117,180,837,0,0,0,837,2610
2,797,2028-02-12,46,690,138,420,1248,0,0,0,1248,3858
2,798,2028-02-13,23,345,57,100,502,0,300,300,202,4060
2,799,2028-02-14,23,345,69,80,494,0,0,0,494,4554
2,800,2028-02-15,6,90,9,0,99,0,0,0,99,4653
2,801,2028-02-16,13,195,39,60,294,0,0,0,294,4947
2,802,2028-02-17,14,210,69,20,299,0,0,0,299,5246
2,803,2028-02-18,12,180,48,60,288,0,0,0,288,5534
2,804,2028-02-19,16,240,60,20,320,0,0,0,320,5854
2,805,2028-02-20,11,165,42,0,207,0,300,300,-93,5761
2,806,2028-02-21,7,105,30,0,135,0,0,0,135,5896
2,807,2028-02-22,0,0,0,0,0,0,0,0,0,5896
2,808,2028-02-23,6,90,12,20,122,0,0,0,122,6018
2,809,2028-02-24,5,75,9,60,144,0,0,0,144,6162
2,810,2028-02-25,13,195,60,100,355,0,0,0,355,6517
2,811,2028-02-26,9,135,39,20,194,0,0,0,194,6711
2,812,2028-02-27,19,285,45,100,430,0,300,300,130,6841
2,813,2028-02-28,5,75,24,0,99,0,0,0,99,6940
2,814,2028-02-29,5,75,15,0,90,0,0,0,90,7030
2,815,2028-03-01,9,135,30,20,185,0,6000,6000,-5815,1215
2,816,2028-03-02,7,105,24,80,209,0,0,0,209,1424
2,817,2028-03-03,5,75,18,40,133,0,0,0,133,1557
2,818,2028-03-04,18,270,30,60,360,0,0,0,360,1917
2,819,2028-03-05,16,240,48,60,348,0,300,300,48,1965
2,820,2028-03-06,10,150,21,40,211,0,0,0,211,2176
2,821,2028-03-07,10,150,36,0,186,0,0,0,186,2362
2,822,2028-03-08,8,120,42,20,182,0,0,0,182,2544
2,823,2028-03-09,14,210,63,20,293,0,0,0,293,2837
2,824,2028-03-10,17,255,48,120,423,0,0,0,423,3260
2,825,2028-03-11,15,225,33,20,278,0,0,0,278,3538
2,826,2028-03-12,10,150,18,60,228,0,300,300,-72,3466
2,827,2028-03-13,9,135,33,60,228,0,0,0,228,3694
2,828,2028-03-14,6,90,24,20,134,0,0,0,134,3828
2,829,2028-03-15,11,165,39,40,244,0,0,0,244,4072
2,830,2028-03-16,9,135,6,80,221,0,0,0,221,4293
2,831,2028-03-17,13,195,27,20,242,0,0,0,242,4535
2,832,2028-03-18,11,165,45,40,250,0,0,0,250,4785
2,833,2028-03-19,15,225,57,120,402,0,300,300,102,4887
2,834,2028-03-20,18,270,54,80,404,0,0,0,404,5291
2,835,2028-03-21,3,45,12,0,57,0,0,0,57,5348
2,836,2028-03-22,8,120,42,40,202,0,0,0,202,5550
2,837,2028-03-23,13,195,24,60,279,0,0,0,279,5829
2,838,2028-03-24,11,165,45,0,210,0,0,0,210,6039
2,839,2028-03-25,14,210,30,80,320,0,0,0,320,6359
2,840,2028-03-26,4,60,18,0,78,0,300,300,-222,6137
2,841,2028-03-27,10,150,27,80,257,0,0,0,257,6394
2,842,2028-03-28,11,165,45,0,210,0,0,0,210,6604
2,843,2028-03-29,9,135,18,80,233,0,0,0,233,6837
2,844,2028-03-30,11,165,42,60,267,0,0,0,267,7104
2,845,2028-03-31,16,240,39,120,399,0,0,0,399,7503
2,846,2028-04-01,28,420,90,140,650,0,6000,6000,-5350,2153
2,847,2028-04-02,10,150,30,20,200,0,300,300,-100,2053
2,848,2028-04-03,15,225,48,120,393,0,0,0,393,2446
2,849,2028-04-04,10,150,6,20,176,0,0,0,176,2622
2,850,2028-04-05,13,195,45,20,260,0,0,0,260,2882
2,851,2028-04-06,7,105,21,40,166,0,0,0,166,3048
2,852,2028-04-07,12,180,54,20,254,0,0,0,254,3302
2,853,2028-04-08,18,270,48,40,358,0,0,0,358,3660
2,854,2028-04-09,7,105,33,20,158,0,300,300,-142,3518
2,855,2028-04-10,5,75,15,0,90,0,0,0,90,3608
2,856,2028-04-11,6,90,15,60,165,0,0,0,165,3773
2,857,2028-04-12,0,0,0,0,0,0,0,0,0,3773
2,858,2028-04-13,10,150,27,60,237,0,0,0,237,4010
2,859,2028-04-14,4,60,27,0,87,0,0,0,87,4097
2,860,2028-04-15,12,180,24,80,284,0,0,0,284,4381
2,861,2028-04-16,15,225,45,100,370,0,300,300,70,4451
2,862,2028-04-17,2,30,6,0,36,0,0,0,36,4487
2,863,2028-04-18,4,60,21,0,81,0,0,0,81,4568
2,864,2028-04-19,9,135,21,20,176,0,0,0,176,4744
2,865,2028-04-20,4,60,9,0,69,0,0,0,69,4813
2,866,2028-04-21,11,165,15,80,260,0,0,0,260,5073
2,867,2028-04-22,12,180,39,0,219,0,0,0,219,5292
2,868,2028-04-23,10,150,30,60,240,0,300,300,-60,5232
2,869,2028-04-24,18,270,42,120,432,0,0,0,432,5664
2,870,2028-04-25,13,195,33,120,348,0,0,0,348,6012
2,871,2028-04-26,1,15,0,20,35,0,0,0,35,6047
2,872,2028-04-27,6,90,12,60,162,0,0,0,162,6209
2,873,2028-04-28,13,195,45,60,300,0,0,0,300,6509
2,874,2028-04-29,24,360,63,100,523,0,0,0,523,7032
2,875,2028-04-30,0,0,0,0,0,0,300,300,-300,6732
2,876,2028-05-01,10,150,39,160,349,0,6000,6000,-5651,1081
2,877,2028-05-02,7,105,18,0,123,0,0,0,123,1204
2,878,2028-05-03,12,180,36,60,276,0,0,0,276,1480
2,879,2028-05-04,13,195,30,20,245,0,0,0,245,1725
2,880,2028-05-05,14,210,45,40,295,0,0,0,295,2020
2,881,2028-05-06,11,165,33,80,278,0,0,0,278,2298
2,882,2028-05-07,15,225,36,20,281,0,300,300,-19,2279
2,883,2028-05-08,12,180,36,60,276,0,0,0,276,2555
2,884,2028-05-09,6,90,33,40,163,0,0,0,163,2718
2,885,2028-05-10,7,105,6,20,131,0,0,0,131,2849
2,886,2028-05-11,13,195,33,100,328,0,0,0,328,3177
2,887,2028-05-12,15,225,51,100,376,0,0,0,376,3553
2,888,2028-05-13,19,285,45,60,390,0,0,0,390,3943
2,889,2028-05-14,16,240,45,140,425,0,300,300,125,4068
2,890,2028-05-15,11,165,39,0,204,0,0,0,204,4272
2,891,2028-05-16,12,180,39,40,259,0,0,0,259,4531
2,892,2028-05-17,12,180,45,80,305,0,0,0,305,4836
2,893,2028-05-18,13,195,42,220,457,0,0,0,457,5293
2,894,2028-05-19,13,195,30,180,405,0,0,0,405,5698
2,895,2028-05-20,13,195,42,100,337,0,0,0,337,6035
2,896,2028-05-21,14,210,75,80,365,0,300,300,65,6100
2,897,2028-05-22,8,120,24,40,184,0,0,0,184,6284
2,898,2028-05-23,10,150,33,120,303,0,0,0,303,6587
2,899,2028-05-24,12,180,15,20,215,0,0,0,215,6802
2,900,2028-05-25,15,225,45,20,290,0,0,0,290,7092
2,901,2028-05-26,22,330,66,240,636,0,0,0,636,7728
2,902,2028-05-27,13,195,30,60,285,0,0,0,285,8013
2,903,2028-05-28,14,210,51,80,341,0,300,300,41,8054
2,904,2028-05-29,4,60,12,20,92,0,0,0,92,8146
2,905,2028-05-30,18,270,36,160,466,0,0,0,466,8612
2,906,2028-05-31,4,60,6,20,86,0,0,0,86,8698
2,907,2028-06-01,12,180,48,40,268,0,6000,6000,-5732,2966
2,908,2028-06-02,14,210,72,120,402,0,0,0,402,3368
2,909,2028-06-03,12,180,27,100,307,0,0,0,307,3675
2,910,2028-06-04,19,285,57,120,462,0,300,300,162,3837
2,911,2028-06-05,11,165,66,40,271,0,0,0,271,4108
2,912,2028-06-06,15,225,60,20,305,0,0,0,305,4413
2,913,2028-06-07,15,225,39,120,384,0,0,0,384,4797
2,914,2028-06-08,9,135,15,40,190,0,0,0,190,4987
2,915,2028-06-09,18,270,33,120,423,0,0,0,423,5410
2,916,2028-06-10,17,255,33,20,308,0,0,0,308,5718
2,917,2028-06-11,18,270,36,60,366,0,300,300,66,5784
2,918,2028-06-12,12,180,36,80,296,0,0,0,296,6080
2,919,2028-06-13,9,135,21,40,196,0,0,0,196,6276
2,920,2028-06-14,10,150,18,80,248,0,0,0,248,6524
2,921,2028-06-15,11,165,54,60,279,0,0,0,279,6803
2,922,2028-06-16,7,105,12,20,137,0,0,0,137,6940
2,923,2028-06-17,16,240,39,80,359,0,0,0,359,7299
2,924,2028-06-18,13,195,45,20,260,0,300,300,-40,7259
2,925,2028-06-19,14,210,57,60,327,0,0,0,327,7586
2,926,2028-06-20,5,75,18,0,93,0,0,0,93,7679
2,927,2028-06-21,9,135,18,40,193,0,0,0,193,7872
2,928,2028-06-22,15,225,27,40,292,0,0,0,292,8164
2,929,2028-06-23,19,285,54,60,399,0,0,0,399,8563
2,930,2028-06-24,19,285,54,140,479,0,0,0,479,9042
2,931,2028-06-25,4,60,18,20,98,0,300,300,-202,8840
2,932,2028-06-26,2,30,6,20,56,0,0,0,56,8896
2,933,2028-06-27,7,105,30,40,175,0,0,0,175,9071
2,934,2028-06-28,12,180,27,40,247,0,0,0,247,9318
2,935,2028-06-29,18,270,54,100,424,0,0,0,424,9742
2,936,2028-06-30,18,270,48,180,498,0,0,0,498,10240
2,937,2028-07-01,21,315,75,100,490,0,6000,6000,-5510,4730
2,938,2028-07-02,9,135,21,40,196,0,300,300,-104,4626
2,939,2028-07-03,13,195,33,160,388,0,0,0,388,5014
2,940,2028-07-04,11,165,39,40,244,0,0,0,244,5258
2,941,2028-07-05,15,225,33,80,338,0,0,0,338,5596
2,942,2028-07-06,12,180,42,60,282,0,0,0,282,5878
2,943,2028-07-07,16,240,45,80,365,0,0,0,365,6243
2,944,2028-07-08,19,285,48,100,433,0,0,0,433,6676
2,945,2028-07-09,15,225,48,60,333,0,300,300,33,6709
2,946,2028-07-10,0,0,0,0,0,0,0,0,0,6709
2,947,2028-07-11,16,240,42,160,442,0,0,0,442,7151
2,948,2028-07-12,17,255,57,60,372,0,0,0,372,7523
2,949,2028-07-13,16,240,48,60,348,0,0,0,348,7871
2,950,2028-07-14,13,195,51,60,306,0,0,0,306,8177
2,951,2028-07-15,18,270,57,100,427,0,0,0,427,8604
2,952,2028-07-16,11,165,51,120,336,0,300,300,36,8640
2,953,2028-07-17,5,75,15,60,150,0,0,0,150,8790
2,954,2028-07-18,16,240,39,140,419,0,0,0,419,9209
2,955,2028-07-19,14,210,27,0,237,0,0,0,237,9446
2,956,2028-07-20,5,75,12,40,127,0,0,0,127,9573
2,957,2028-07-21,11,165,36,40,241,0,0,0,241,9814
2,958,2028-07-22,14,210,45,0,255,0,0,0,255,10069
2,959,2028-07-23,9,135,24,0,159,0,300,300,-141,9928
2,960,2028-07-24,15,225,48,40,313,0,0,0,313,10241
2,961,2028-07-25,11,165,48,20,233,0,0,0,233,10474
2,962,2028-07-26,11,165,42,60,267,0,0,0,267,10741
2,963,2028-07-27,10,150,42,60,252,0,0,0,252,10993
2,964,2028-07-28,15,225,33,80,338,0,0,0,338,11331
2,965,2028-07-29,18,270,51,40,361,0,0,0,361,11692
2,966,2028-07-30,12,180,27,40,247,0,300,300,-53,11639
2,967,2028-07-31,8,120,24,60,204,0,0,0,204,11843
2,968,2028-08-01,5,75,12,0,87,0,6000,6000,-5913,5930
2,969,2028-08-02,11,165,33,80,278,0,0,0,278,6208
2,970,2028-08-03,11,165,33,80,278,0,0,0,278,6486
2,971,2028-08-04,19,285,36,20,341,0,0,0,341,6827
2,972,2028-08-05,30,450,120,140,710,0,0,0,710,7537
2,973,2028-08-06,17,255,42,220,517,0,300,300,217,7754
2,974,2028-08-07,4,60,12,0,72,0,0,0,72,7826
2,975,2028-08-08,14,210,30,100,340,0,0,0,340,8166
2,976,2028-08-09,4,60,12,20,92,0,0,0,92,8258
2,977,2028-08-10,6,90,6,20,116,0,0,0,116,8374
2,978,2028-08-11,8,120,39,0,159,0,0,0,159,8533
2,979,2028-08-12,14,210,48,180,438,0,0,0,438,8971
2,980,2028-08-13,9,135,27,20,182,0,300,300,-118,8853
2,981,2028-08-14,15,225,60,20,305,0,0,0,305,9158
2,982,2028-08-15,14,210,63,60,333,0,0,0,333,9491
2,983,2028-08-16,8,120,12,20,152,0,0,0,152,9643
2,984,2028-08-17,14,210,36,20,266,0,0,0,266,9909
2,985,2028-08-18,19,285,48,160,493,0,0,0,493,10402
2,986,2028-08-19,19,285,54,20,359,0,0,0,359,10761
2,987,2028-08-20,14,210,48,100,358,0,300,300,58,10819
2,988,2028-08-21,15,225,27,20,272,0,0,0,272,11091
